WAST,DP,Dta,Dts,EV,QFE,QFF,QNH,RF,RH,S,SR,ST1,ST2,ST3,ST4,Sx,T
22/11/2007 15:50,5.2,226,33,7233.39,1010.8,1014.2,1014.4,524.6,21.9,8,645,34.3,25,23.6,22.8,13,29.14
22/11/2007 16:00,5.4,215,37,7234.05,1010.8,1014.2,1014.4,524.6,21.9,7,604,34.4,25.1,23.6,22.8,11,29.36
22/11/2007 16:10,3.7,217,34,7234.75,1010.8,1014.2,1014.4,524.6,19.9,8,430,34.5,25.1,23.6,22.8,14,28.96
22/11/2007 16:20,3.7,224,25,7235.47,1010.7,1014.1,1014.3,524.6,20,8,551,34.5,25.2,23.6,22.8,12,28.9
22/11/2007 16:30,1.6,227,31,7236.2,1010.6,1014,1014.2,524.6,17.1,8,473,34.6,25.3,23.5,22.8,17,29.09
22/11/2007 16:40,3.5,220,37,7236.87,1010.6,1014,1014.2,524.6,18.8,7,504,34.6,25.4,23.6,22.8,13,29.79
22/11/2007 16:50,0.8,212,34,7237.59,1010.6,1014,1014.2,524.6,16.1,8,358,34.6,25.5,23.6,22.8,12,29.05
22/11/2007 17:00,-0.4,210,33,7238.27,1010.6,1014,1014.2,524.6,14.8,7,442,34.6,25.6,23.6,22.8,12,29.04
22/11/2007 17:10,-1.4,210,32,7238.95,1010.5,1013.9,1014.1,524.6,13.8,7,404,34.6,25.7,23.6,22.8,13,28.93
22/11/2007 17:20,-1.6,193,22,7239.76,1010.5,1013.9,1014.1,524.6,13.4,9,353,34.5,25.8,23.6,22.8,16,29.21
22/11/2007 17:30,-1.3,198,29,7240.42,1010.6,1014,1014.2,524.6,13.9,7,312,34.4,25.9,23.6,22.8,13,28.94
22/11/2007 17:40,-0.9,192,25,7241.07,1010.6,1014,1014.2,524.6,14.4,7,285,34.3,26,23.6,22.8,13,28.83
22/11/2007 17:50,-1.2,197,25,7241.78,1010.6,1014,1014.2,524.6,14.5,8,243,34.2,26,23.6,22.8,16,28.36
22/11/2007 18:00,-0.6,202,25,7242.33,1010.7,1014.1,1014.3,524.6,15.4,6,200,34.1,26.1,23.6,22.8,9,28.08
22/11/2007 18:10,-0.3,199,23,7242.87,1010.9,1014.3,1014.5,524.6,16,6,153,33.9,26.2,23.6,22.8,10,27.83
22/11/2007 18:20,-0.4,202,24,7243.4,1011,1014.4,1014.6,524.6,16.3,6,112,33.8,26.3,23.6,22.8,10,27.39
22/11/2007 18:30,0.5,201,22,7243.91,1011.1,1014.5,1014.7,524.6,18,6,73,33.6,26.3,23.6,22.8,9,26.8
22/11/2007 18:40,1.6,203,21,7244.33,1011.2,1014.6,1014.8,524.6,20.1,5,54,33.4,26.4,23.6,22.8,8,26.3
22/11/2007 18:50,2.7,197,25,7244.74,1011.3,1014.7,1014.9,524.6,22.2,5,37,33.2,26.5,23.6,22.8,8,25.95
22/11/2007 19:00,3.8,196,21,7245.13,1011.3,1014.7,1014.9,524.6,24.3,5,25,33.1,26.5,23.6,22.8,8,25.67
22/11/2007 19:10,4,190,18,7245.57,1011.3,1014.7,1014.9,524.6,25.2,6,24,32.9,26.6,23.6,22.8,8,25.34
22/11/2007 19:20,4.5,190,16,7245.94,1011.5,1014.9,1015.1,524.6,26.6,5,19,32.7,26.6,23.7,22.8,8,25.02
22/11/2007 19:30,4.6,184,15,7246.3,1011.6,1015,1015.2,524.6,27.8,5,21,32.5,26.7,23.7,22.8,8,24.43
22/11/2007 19:40,4.2,184,21,7246.72,1011.6,1015,1015.2,524.6,27.1,6,18,32.3,26.7,23.7,22.8,9,24.38
22/11/2007 19:50,4.3,188,17,7247.14,1011.6,1015,1015.2,524.6,27.3,6,15,32.1,26.8,23.7,22.8,11,24.35
22/11/2007 20:00,4.4,189,17,7247.5,1011.6,1015,1015.2,524.6,27.7,5,12,31.9,26.8,23.7,22.8,7,24.17
22/11/2007 20:10,4.5,186,17,7247.91,1011.7,1015.1,1015.3,524.6,28.7,6,14,31.6,26.9,23.7,22.8,10,23.77
22/11/2007 20:20,4.5,187,18,7248.32,1011.7,1015.1,1015.3,524.6,28.9,6,22,31.4,26.9,23.7,22.8,9,23.66
22/11/2007 20:30,4.8,180,17,7248.72,1011.8,1015.2,1015.4,524.6,29.8,6,19,31.2,26.9,23.7,22.8,8,23.43
22/11/2007 20:40,4.9,180,15,7249.06,1011.9,1015.3,1015.5,524.6,30.7,5,8,31,27,23.7,22.8,9,23.08
22/11/2007 20:50,5,175,18,7249.4,1011.9,1015.3,1015.5,524.6,31.3,5,14,30.8,27,23.8,22.8,8,22.91
22/11/2007 21:00,5.4,177,18,7249.73,1012,1015.4,1015.6,524.6,32.4,5,10,30.6,27,23.8,22.8,9,22.75
22/11/2007 21:10,5.7,180,16,7250.05,1012,1015.4,1015.6,524.6,33.7,5,15,30.4,27,23.8,22.8,7,22.45
22/11/2007 21:20,5.9,186,11,7250.36,1012,1015.4,1015.6,524.6,34.9,5,30,30.2,27,23.8,22.8,7,22.09
22/11/2007 21:30,6.1,188,13,7250.62,1011.9,1015.4,1015.5,524.6,36.3,4,17,30,27,23.8,22.8,6,21.66
22/11/2007 21:40,6.5,196,17,7250.82,1011.9,1015.4,1015.5,524.6,38.6,3,16,29.8,27,23.8,22.8,6,21.16
22/11/2007 21:50,6.6,183,5,7251.01,1011.9,1015.4,1015.5,524.6,39.9,3,11,29.6,27,23.8,22.8,4,20.7
22/11/2007 22:00,6.7,188,5,7251.2,1011.8,1015.3,1015.4,524.6,41.8,3,18,29.5,27,23.9,22.8,5,20.12
22/11/2007 22:10,6.6,184,4,7251.42,1011.7,1015.2,1015.3,524.6,42.4,4,18,29.3,27,23.9,22.8,5,19.74
22/11/2007 22:20,6.9,192,6,7251.59,1011.6,1015.1,1015.2,524.6,44.2,3,18,29.1,27,23.9,22.8,5,19.45
22/11/2007 22:30,7.2,189,4,7251.76,1011.5,1015,1015.1,524.6,46.1,3,14,28.9,27,23.9,22.8,4,19.11
22/11/2007 22:40,7.4,193,4,7251.92,1011.3,1014.8,1014.9,524.6,47.8,3,20,28.7,27,23.9,22.8,4,18.66
22/11/2007 22:50,7.5,200,4,7252.08,1011.2,1014.7,1014.8,524.6,48.6,3,23,28.6,27,23.9,22.8,4,18.53
22/11/2007 23:00,7.4,204,8,7252.23,1011.1,1014.6,1014.7,524.6,49.1,3,14,28.4,27,23.9,22.8,4,18.28
22/11/2007 23:10,7.5,200,6,7252.38,1010.9,1014.4,1014.5,524.6,50.1,3,18,28.2,27,23.9,22.8,4,18.1
22/11/2007 23:20,7.5,189,4,7252.5,1010.9,1014.4,1014.5,524.6,50.6,2,22,28,27,24,22.8,4,17.9
22/11/2007 23:30,7.5,197,5,7252.64,1010.7,1014.2,1014.3,524.6,51.7,3,22,27.9,27,24,22.8,4,17.6
22/11/2007 23:40,7.6,188,3,7252.78,1010.5,1014,1014.1,524.6,52,3,20,27.7,26.9,24,22.8,4,17.53
22/11/2007 23:50,7.8,185,7,7252.92,1010.4,1013.9,1014,524.6,53.6,3,15,27.5,26.9,24,22.8,5,17.36
23/11/2007 0:00,7.7,187,10,7253.09,1010.3,1013.8,1013.9,524.6,53.8,4,24,27.4,26.9,24,22.8,5,17.19
23/11/2007 0:10,7.8,184,7,7253.25,1010.2,1013.7,1013.8,524.6,54.3,4,11,27.2,26.9,24,22.8,5,17.15
23/11/2007 0:20,7.8,173,13,7253.46,1010.1,1013.6,1013.7,524.6,52,5,15,27,26.8,24,22.8,6,17.77
23/11/2007 0:30,8,151,26,7253.7,1010.3,1013.8,1013.9,524.6,47.3,5,10,26.9,26.8,24.1,22.8,9,19.54
23/11/2007 0:40,6.9,123,14,7253.94,1010.2,1013.7,1013.8,524.6,45.1,5,18,26.7,26.8,24.1,22.8,7,19.11
23/11/2007 0:50,7,139,14,7254.14,1010,1013.5,1013.6,524.6,46,4,29,26.6,26.7,24.1,22.8,5,18.87
23/11/2007 1:00,7.1,149,6,7254.3,1009.9,1013.4,1013.5,524.6,46.8,3,26,26.4,26.7,24.1,22.8,5,18.72
23/11/2007 1:10,7.2,153,9,7254.42,1009.8,1013.3,1013.4,524.6,49.7,2,22,26.3,26.7,24.1,22.8,4,17.83
23/11/2007 1:20,7.5,135,15,7254.63,1009.6,1013.1,1013.2,524.6,45.1,4,16,26.2,26.6,24.1,22.8,6,19.73
23/11/2007 1:30,7.1,134,13,7254.85,1009.4,1012.9,1013,524.6,42.3,4,11,26,26.6,24.1,22.8,6,20.38
23/11/2007 1:40,6.6,126,15,7255.13,1009.3,1012.8,1012.9,524.6,39.1,5,21,25.9,26.6,24.1,22.8,7,21.04
23/11/2007 1:50,6,118,16,7255.48,1009.2,1012.6,1012.8,524.6,36.1,6,21,25.8,26.6,24.1,22.8,9,21.64
23/11/2007 2:00,5.5,113,16,7255.84,1009.2,1012.6,1012.8,524.6,34,6,16,25.7,26.5,24.2,22.8,9,22.1
23/11/2007 2:10,5.1,111,14,7256.21,1009.1,1012.5,1012.7,524.6,32.9,6,14,25.6,26.5,24.2,22.8,8,22.22
23/11/2007 2:20,4.9,108,11,7256.58,1009,1012.4,1012.6,524.6,32.2,6,15,25.4,26.4,24.2,22.8,8,22.25
23/11/2007 2:30,4.7,105,12,7257.01,1008.9,1012.3,1012.5,524.6,31.3,7,19,25.3,26.4,24.2,22.8,12,22.55
23/11/2007 2:40,4.5,105,12,7257.45,1008.9,1012.3,1012.5,524.6,30.7,7,22,25.2,26.4,24.2,22.8,11,22.59
23/11/2007 2:50,4.4,106,13,7257.83,1008.8,1012.2,1012.4,524.6,31.3,6,17,25.2,26.3,24.2,22.8,8,22.17
23/11/2007 3:00,4.4,105,11,7258.15,1008.8,1012.2,1012.4,524.6,31.8,5,12,25.1,26.3,24.2,22.8,8,21.89
23/11/2007 3:10,4.3,109,11,7258.47,1008.8,1012.2,1012.4,524.6,32,5,9,25,26.2,24.2,22.8,8,21.71
23/11/2007 3:20,4.7,105,13,7258.79,1008.8,1012.2,1012.4,524.6,33.5,5,27,24.9,26.2,24.2,22.8,8,21.4
23/11/2007 3:30,4.4,101,10,7259.15,1008.8,1012.2,1012.4,524.6,33,6,20,24.8,26.2,24.2,22.8,8,21.33
23/11/2007 3:40,4.4,86,11,7259.46,1008.9,1012.4,1012.5,524.6,33.4,5,25,24.7,26.1,24.2,22.8,7,21.08
23/11/2007 3:50,4.4,90,10,7259.76,1008.9,1012.4,1012.5,524.6,34.5,5,19,24.7,26.1,24.2,22.8,6,20.62
23/11/2007 4:00,4.4,98,3,7260.01,1008.9,1012.4,1012.5,524.6,35.3,4,20,24.6,26,24.2,22.8,5,20.27
23/11/2007 4:10,4.4,95,10,7260.22,1008.9,1012.4,1012.5,524.6,35.5,3,13,24.5,26,24.2,22.8,5,20.19
23/11/2007 4:20,5,106,12,7260.41,1008.9,1012.4,1012.5,524.6,39,3,18,24.4,26,24.3,22.8,5,19.29
23/11/2007 4:30,4.7,117,0,7260.48,1008.9,1012.4,1012.5,524.6,39.4,0,19,24.4,25.9,24.3,22.8,3,18.85
23/11/2007 4:40,5.3,97,12,7260.58,1009,1012.5,1012.6,524.6,41.6,1,19,24.3,25.9,24.3,22.8,4,18.59
23/11/2007 4:50,5.1,88,15,7260.84,1009,1012.5,1012.6,524.6,41.1,5,27,24.2,25.8,24.3,22.8,6,18.59
23/11/2007 5:00,5,108,10,7261.06,1009.1,1012.6,1012.7,524.6,40.9,4,11,24.1,25.8,24.3,22.8,5,18.59
23/11/2007 5:10,6.1,130,7,7261.23,1009.2,1012.7,1012.8,524.6,44.8,3,21,24.1,25.8,24.3,22.8,5,18.35
23/11/2007 5:20,5.2,122,13,7261.33,1009.3,1012.8,1012.9,524.6,43.6,1,36,24,25.7,24.3,22.8,4,17.78
23/11/2007 5:30,5.6,114,7,7261.55,1009.3,1012.8,1012.9,524.6,43.1,4,55,23.9,25.7,24.3,22.8,6,18.4
23/11/2007 5:40,5.7,111,7,7261.81,1009.3,1012.8,1012.9,524.6,42.7,5,65,23.8,25.6,24.3,22.8,6,18.68
23/11/2007 5:50,5.5,114,8,7262.09,1009.4,1012.9,1013,524.6,40.6,5,96,23.7,25.6,24.3,22.8,7,19.22
23/11/2007 6:00,6.2,105,6,7262.38,1009.5,1013,1013.1,524.6,41.9,5,192,23.6,25.6,24.3,22.8,6,19.5
23/11/2007 6:10,6,101,9,7262.7,1009.5,1013,1013.1,524.6,38.2,5,231,23.6,25.5,24.3,22.8,7,20.76
23/11/2007 6:20,6.4,92,14,7263,1009.6,1013,1013.2,524.6,36.9,4,325,23.5,25.5,24.3,22.8,6,21.77
23/11/2007 6:30,7.2,92,12,7263.32,1009.7,1013.1,1013.3,524.6,35.9,4,337,23.4,25.4,24.3,22.8,6,23.11
23/11/2007 6:40,5.7,75,16,7263.74,1009.7,1013.1,1013.3,524.6,30.6,5,447,23.4,25.4,24.3,22.8,7,24.05
23/11/2007 6:50,5.2,70,14,7264.19,1009.7,1013.1,1013.3,524.6,28.9,6,277,23.3,25.4,24.3,22.8,9,24.42
23/11/2007 7:00,4,79,13,7264.68,1009.7,1013.1,1013.3,524.6,25.3,6,340,23.3,25.3,24.3,22.8,8,25.31
23/11/2007 7:10,3.7,80,16,7265.17,1009.7,1013.1,1013.3,524.6,24.8,6,332,23.3,25.3,24.3,22.8,10,25.2
23/11/2007 7:20,3.7,72,13,7265.79,1009.7,1013.1,1013.3,524.6,23,7,616,23.3,25.2,24.3,22.8,10,26.46
23/11/2007 7:30,3.2,83,15,7266.48,1009.7,1013.1,1013.3,524.6,21.5,8,544,23.3,25.2,24.3,22.8,12,27.01
23/11/2007 7:40,2.9,78,15,7267.2,1009.7,1013.1,1013.3,524.6,20,8,630,23.4,25.2,24.3,22.8,11,27.89
23/11/2007 7:50,3.4,68,14,7267.93,1009.7,1013.1,1013.3,524.6,20.4,8,648,23.5,25.1,24.3,22.8,11,28.23
23/11/2007 8:00,2.8,55,12,7268.62,1009.8,1013.2,1013.4,524.6,19.9,8,439,23.6,25.1,24.3,22.8,11,27.89
23/11/2007 8:10,2.2,63,15,7269.33,1009.7,1013.1,1013.3,524.6,18.6,8,460,23.7,25.1,24.3,22.8,11,28.39
23/11/2007 8:20,3.2,70,16,7269.99,1009.7,1013.1,1013.3,524.6,19.2,7,508,23.8,25,24.3,22.8,10,29.05
23/11/2007 8:30,3.4,74,15,7270.66,1009.6,1013,1013.2,524.6,19.1,7,570,24,25,24.3,22.8,9,29.35
23/11/2007 8:40,2.7,76,14,7271.38,1009.5,1012.8,1013.1,524.6,17.2,7,699,24.2,25,24.3,22.9,10,30.34
23/11/2007 8:50,1.3,57,17,7272.2,1009.5,1012.8,1013.1,524.6,15.4,8,807,24.4,24.9,24.3,22.8,10,30.5
23/11/2007 9:00,0,50,19,7273.13,1009.5,1012.8,1013.1,524.6,13.4,9,861,24.6,24.9,24.3,22.8,15,31.29
23/11/2007 9:10,0.4,47,17,7274.21,1009.4,1012.7,1013,524.6,13.5,11,885,24.8,24.9,24.3,22.9,16,31.71
23/11/2007 9:20,-0.6,58,16,7275.31,1009.4,1012.7,1013,524.6,12.4,11,920,25,24.9,24.2,22.8,16,31.88
23/11/2007 9:30,0.8,50,14,7276.33,1009.4,1012.7,1013,524.6,13.6,10,920,25.2,24.8,24.3,22.8,15,32.08
23/11/2007 9:40,0.8,53,16,7277.4,1009.4,1012.7,1013,524.6,13.8,11,825,25.5,24.8,24.3,22.9,17,31.79
23/11/2007 9:50,1.2,57,18,7278.35,1009.4,1012.7,1013,524.6,14.3,10,627,25.8,24.8,24.3,22.8,15,31.62
23/11/2007 10:00,1.7,48,17,7279.31,1009.4,1012.7,1013,524.6,14,9,989,26,24.8,24.2,22.8,13,32.67
23/11/2007 10:10,2.7,58,20,7280.28,1009.4,1012.7,1013,524.6,14.2,9,966,26.3,24.8,24.2,22.9,15,33.69
23/11/2007 10:20,2.3,57,19,7281.25,1009.3,1012.6,1012.9,524.6,13.9,9,979,26.7,24.8,24.2,22.8,14,33.52
23/11/2007 10:30,1.9,44,21,7282.16,1009.2,1012.5,1012.8,524.6,13.3,8,1019,27,24.7,24.2,22.9,11,33.85
23/11/2007 10:40,2.6,36,41,7282.93,1009.1,1012.4,1012.7,524.6,13.3,6,1035,27.3,24.7,24.2,22.8,9,34.72
23/11/2007 10:50,2,8,38,7283.64,1009,1012.3,1012.6,524.6,12.5,5,1059,27.6,24.7,24.2,22.9,9,35.04
23/11/2007 11:00,3.5,20,33,7284.35,1008.9,1012.2,1012.5,524.6,13.7,5,1078,27.9,24.7,24.2,22.9,8,35.33
23/11/2007 11:10,2.6,29,38,7285.07,1008.8,1012.1,1012.4,524.6,12.2,5,1066,28.3,24.7,24.2,22.8,8,36.27
23/11/2007 11:20,0.4,50,37,7285.66,1008.7,1012,1012.3,524.6,10.8,5,306,28.6,24.7,24.2,22.8,8,35.65
23/11/2007 11:30,0,65,44,7286.31,1008.5,1011.8,1012.1,524.6,10.2,4,1069,29,24.8,24.2,22.9,8,36.16
23/11/2007 11:40,-0.9,359,31,7287.06,1008.4,1011.7,1012,524.6,9.2,5,1066,29.3,24.8,24.2,22.8,10,36.86
23/11/2007 11:50,-1.8,48,33,7287.89,1008.3,1011.6,1011.9,524.6,8.6,6,1045,29.7,24.8,24.2,22.9,11,36.83
23/11/2007 12:00,-4.4,50,47,7288.64,1008.2,1011.5,1011.8,524.6,7.2,5,1053,30.1,24.8,24.2,22.8,9,36.57
23/11/2007 12:10,-5,141,76,7289.4,1008.1,1011.4,1011.7,524.6,6.8,5,1048,30.4,24.8,24.2,22.9,11,36.87
23/11/2007 12:20,-5.6,101,72,7290.16,1007.9,1011.2,1011.5,524.6,6.4,5,1056,30.8,24.9,24.2,22.8,12,37.05
23/11/2007 12:30,-6.5,19,40,7290.92,1007.8,1011.1,1011.4,524.6,6,5,1038,31.1,24.9,24.2,22.9,8,37.06
23/11/2007 12:40,-6.7,100,47,7291.6,1007.5,1010.8,1011.1,524.6,5.8,4,1036,31.5,24.9,24.2,22.9,8,37.32
23/11/2007 12:50,-5,249,100,7292.37,1007.4,1010.7,1011,524.6,6.2,5,1040,31.9,25,24.2,22.9,9,38.45
23/11/2007 13:00,-6.6,318,33,7293.22,1007.4,1010.7,1011,524.6,5.6,6,1016,32.2,25,24.2,22.9,11,38.09
23/11/2007 13:10,-8,322,31,7294,1007.2,1010.5,1010.8,524.6,5,5,1029,32.5,25.1,24.2,22.9,8,38.25
23/11/2007 13:20,-8.1,51,55,7294.68,1007,1010.3,1010.6,524.6,5,4,1008,32.9,25.1,24.1,22.9,8,38.13
23/11/2007 13:30,2.2,272,32,7295.4,1007,1010.3,1010.6,524.6,11.1,5,980,33.2,25.2,24.1,22.9,7,37.57
23/11/2007 13:40,4,218,31,7296.25,1006.9,1010.2,1010.5,524.6,13.5,7,978,33.5,25.2,24.1,22.9,12,36.26
23/11/2007 13:50,7.7,238,26,7297.31,1006.9,1010.2,1010.5,524.6,19.7,11,960,33.9,25.3,24.1,22.9,17,33.99
23/11/2007 14:00,11.9,231,31,7298.08,1006.9,1010.2,1010.5,524.6,27.2,8,937,34.2,25.3,24.1,22.9,16,33.34
23/11/2007 14:10,10.1,346,65,7298.88,1007.1,1010.4,1010.7,524.6,27.8,9,930,34.5,25.4,24.1,22.9,16,30.8
23/11/2007 14:20,9.6,232,33,7299.67,1007,1010.3,1010.6,524.6,27.9,9,907,34.8,25.5,24.1,22.9,16,30.21
23/11/2007 14:30,9.2,236,31,7300.47,1006.9,1010.2,1010.5,524.6,26.7,9,882,35.1,25.5,24.1,22.9,15,30.42
23/11/2007 14:40,8.7,235,29,7301.23,1006.9,1010.2,1010.5,524.6,24.8,8,867,35.3,25.6,24.1,22.9,15,31.14
23/11/2007 14:50,8.4,227,32,7301.98,1006.8,1010.1,1010.4,524.6,24.6,8,839,35.6,25.7,24.1,22.9,13,30.97
23/11/2007 15:00,7.6,229,31,7302.75,1006.6,1009.9,1010.2,524.6,22.3,8,771,35.8,25.8,24.1,22.9,13,31.7
23/11/2007 15:10,5.7,233,28,7303.61,1006.6,1009.9,1010.2,524.6,19.5,9,757,35.9,25.9,24.1,22.9,15,31.75
23/11/2007 15:20,6.3,226,34,7304.4,1006.6,1009.9,1010.2,524.6,19.9,8,733,36.1,25.9,24.1,22.9,15,32.15
23/11/2007 15:30,5.4,218,36,7305.12,1006.6,1009.9,1010.2,524.6,19.3,7,729,36.2,26,24.1,22.9,11,31.56
23/11/2007 15:40,6.7,228,31,7305.87,1006.6,1009.9,1010.2,524.6,21.6,8,672,36.3,26.1,24.1,22.9,13,31.26
23/11/2007 15:50,5.9,227,34,7306.61,1006.6,1009.9,1010.2,524.6,21.2,8,616,36.4,26.2,24.1,22.9,15,30.6
23/11/2007 16:00,5.9,13,94,7307.28,1006.6,1009.9,1010.2,524.6,21.2,7,610,36.5,26.3,24.1,22.9,16,30.59
23/11/2007 16:10,6.4,226,29,7308,1006.5,1009.8,1010.1,524.6,21.8,8,556,36.6,26.4,24.1,22.9,12,30.64
23/11/2007 16:20,7,234,28,7308.71,1006.5,1009.8,1010.1,524.6,22.7,8,516,36.6,26.5,24.1,22.9,12,30.67
23/11/2007 16:30,5.8,225,30,7309.37,1006.4,1009.7,1010,524.6,20.7,7,494,36.6,26.5,24.1,22.9,12,30.87
23/11/2007 16:40,5.4,226,35,7310.08,1006.5,1009.8,1010.1,524.6,20.9,8,450,36.7,26.6,24.1,22.9,15,30.25
23/11/2007 16:50,7.1,232,25,7310.76,1006.4,1009.7,1010,524.6,23.7,8,413,36.6,26.7,24.1,22.9,13,30.08
23/11/2007 17:00,8.3,234,24,7311.36,1006.5,1009.8,1010.1,524.6,25.6,7,397,36.6,26.8,24.1,22.9,12,30.1
23/11/2007 17:10,7.6,237,23,7311.96,1006.5,1009.8,1010.1,524.6,24.2,7,360,36.6,26.9,24.1,22.9,9,30.32
23/11/2007 17:20,6.7,239,23,7312.56,1006.5,1009.8,1010.1,524.6,23.4,7,329,36.5,27,24.1,22.9,12,29.76
23/11/2007 17:30,6.6,236,23,7313.15,1006.5,1009.8,1010.1,524.6,23.5,7,309,36.4,27.1,24.1,22.9,13,29.66
23/11/2007 17:40,6.3,229,27,7313.67,1006.6,1009.9,1010.2,524.6,23.2,6,257,36.3,27.1,24.1,22.9,8,29.44
23/11/2007 17:50,5.9,229,32,7314.18,1006.7,1010,1010.3,524.6,23.1,6,218,36.2,27.2,24.1,22.9,10,29.11
23/11/2007 18:00,5.5,228,26,7314.63,1006.8,1010.2,1010.4,524.6,22.7,5,197,36.1,27.3,24.1,22.9,8,28.93
23/11/2007 18:10,6,227,27,7315.06,1006.9,1010.3,1010.5,524.6,24.1,5,137,35.9,27.4,24.2,22.9,7,28.49
23/11/2007 18:20,7.6,235,20,7315.46,1007.1,1010.5,1010.7,524.6,27.9,5,103,35.7,27.4,24.2,22.9,7,27.78
23/11/2007 18:30,7.8,235,20,7315.84,1007.1,1010.5,1010.7,524.6,29.6,5,65,35.5,27.5,24.2,22.9,7,27.07
23/11/2007 18:40,8.1,234,19,7316.2,1007.3,1010.7,1010.9,524.6,31.5,5,45,35.3,27.6,24.2,22.9,8,26.34
23/11/2007 18:50,9,233,21,7316.58,1007.5,1010.9,1011.1,524.6,34.9,6,28,35.1,27.6,24.2,22.9,9,25.6
23/11/2007 19:00,11.1,238,17,7316.91,1007.5,1010.9,1011.1,524.6,43,6,19,34.9,27.7,24.2,22.9,9,24.52
23/11/2007 19:10,13.1,237,18,7317.15,1007.7,1011.1,1011.3,524.6,52,5,30,34.7,27.7,24.2,22.9,8,23.57
23/11/2007 19:20,13.8,229,24,7317.36,1007.6,1011,1011.2,524.6,56,5,17,34.5,27.8,24.2,22.9,7,23.01
23/11/2007 19:30,14,231,14,7317.5,1007.7,1011.1,1011.3,524.6,58.1,3,20,34.2,27.8,24.2,22.9,5,22.61
23/11/2007 19:40,14.2,229,10,7317.63,1007.7,1011.1,1011.3,524.6,60.1,3,14,34,27.9,24.2,22.9,5,22.3
23/11/2007 19:50,14.4,235,10,7317.78,1007.8,1011.2,1011.4,524.6,61.8,4,15,33.8,27.9,24.3,22.9,5,22.02
23/11/2007 20:00,14.5,240,6,7317.92,1007.8,1011.2,1011.4,524.6,64.1,4,17,33.6,28,24.3,22.9,5,21.59
23/11/2007 20:10,14.8,237,9,7318.05,1007.9,1011.3,1011.5,524.6,66,4,9,33.3,28,24.3,22.9,6,21.38
23/11/2007 20:20,15,233,6,7318.13,1007.9,1011.3,1011.5,524.6,68.4,2,21,33.1,28,24.3,22.9,4,21.06
23/11/2007 20:30,15.4,243,5,7318.22,1008.1,1011.5,1011.7,524.6,70.4,3,21,32.9,28.1,24.3,22.9,4,20.96
23/11/2007 20:40,15.6,255,5,7318.24,1008.2,1011.6,1011.8,524.6,72.6,0,12,32.6,28.1,24.3,22.9,2,20.67
23/11/2007 20:50,16.2,260,0,7318.26,1008.3,1011.7,1011.9,524.6,76.2,0,5,32.4,28.1,24.3,22.9,0,20.56
23/11/2007 21:00,16.4,249,7,7318.31,1008.3,1011.7,1011.9,524.6,78.4,2,19,32.2,28.1,24.3,22.9,5,20.24
23/11/2007 21:10,16.5,236,1,7318.34,1008.3,1011.7,1011.9,524.6,80.6,1,19,31.9,28.2,24.4,22.9,3,19.96
23/11/2007 21:20,17.1,240,5,7318.35,1008.4,1011.8,1012,524.6,83.7,0,25,31.7,28.2,24.4,22.9,0,19.9
23/11/2007 21:30,17,214,15,7318.36,1008.6,1012,1012.2,524.6,84.8,0,23,31.5,28.2,24.4,22.9,3,19.65
23/11/2007 21:40,17.4,192,11,7318.37,1008.4,1011.8,1012,524.6,87.3,0,20,31.2,28.2,24.4,22.9,0,19.61
23/11/2007 21:50,17.3,207,1,7318.37,1008.5,1011.9,1012.1,524.6,87.9,0,11,31.1,28.2,24.4,22.9,0,19.33
23/11/2007 22:00,17.6,206,1,7318.37,1008.4,1011.8,1012,524.6,89.2,0,17,30.8,28.2,24.4,22.9,0,19.38
23/11/2007 22:10,17.5,205,4,7318.37,1008.3,1011.7,1011.9,524.6,90.5,0,15,30.6,28.2,24.4,22.9,0,19.07
23/11/2007 22:20,17.6,191,3,7318.37,1008.3,1011.7,1011.9,524.6,91.3,0,21,30.4,28.2,24.5,22.9,0,19.02
23/11/2007 22:30,17.6,91,44,7318.38,1008.2,1011.6,1011.8,524.6,90.8,1,20,30.2,28.1,24.5,22.9,4,19.1
23/11/2007 22:40,17.6,71,12,7318.4,1008.1,1011.5,1011.7,524.6,90.7,3,17,30,28.1,24.5,22.9,4,19.2
23/11/2007 22:50,17.2,120,17,7318.41,1008.1,1011.6,1011.7,524.6,89.6,1,14,29.8,28.1,24.5,22.9,3,18.96
23/11/2007 23:00,17.2,143,11,7318.41,1008.1,1011.6,1011.7,524.6,90.4,0,26,29.6,28.1,24.5,22.9,0,18.77
23/11/2007 23:10,16.8,169,8,7318.42,1008,1011.5,1011.6,524.6,90.6,1,16,29.4,28.1,24.5,22.9,4,18.34
23/11/2007 23:20,16.6,176,9,7318.45,1007.8,1011.3,1011.4,524.6,90.8,4,23,29.3,28.1,24.5,22.9,5,18.15
23/11/2007 23:30,16.8,190,6,7318.46,1007.8,1011.3,1011.4,524.6,91.9,1,23,29.1,28.1,24.5,22.9,3,18.11
23/11/2007 23:40,17.1,203,0,7318.46,1007.8,1011.3,1011.4,524.6,93.3,0,26,28.9,28,24.6,22.9,0,18.16
23/11/2007 23:50,17,225,34,7318.46,1007.8,1011.3,1011.4,524.6,93.4,0,19,28.7,28,24.6,22.9,0,18.06
24/11/2007 0:00,17,295,7,7318.46,1007.8,1011.3,1011.4,524.6,93.3,0,16,28.6,28,24.6,22.9,0,18.07
